Site,NomSite,Distance,Arbre,Poids,Surface,Largeur,Longueur,CircArbre,dispersion,log_disp
5,StLaurent,11.3,4,16.3,0.70051,0.42809,2.46506,10,0.0429760736196319,-3.147111745602199
5,StLaurent,11.3,4,16.2,0.66093,0.37385,2.40092,10,0.04079814814814815,-3.199118587127892
5,StLaurent,11.3,4,13.9,0.69038,0.40581,2.43757,10,0.049667625899280574,-3.002401948482955
5,StLaurent,11.3,4,30.3,0.91591,0.46392,2.7583,10,0.030228052805280528,-3.4989848849256084
5,StLaurent,11.3,4,26.1,0.90763,0.45811,2.85911,10,0.034775095785440614,-3.3588537867424737
5,StLaurent,11.3,4,16,0.90394,0.49104,2.52921,10,0.05649625,-2.873581014713855
5,StLaurent,11.3,4,10.8,0.6867,0.41162,2.32761,10,0.06358333333333333,-2.7554038974856807
5,StLaurent,11.3,4,36,1.13223,0.5046,3.04238,10,0.03145083333333334,-3.4593297991014085
5,StLaurent,11.3,4,16.3,0.88093,0.44165,2.94158,10,0.05404478527607361,-2.917942219179989
5,StLaurent,11.3,4,32.1,1.04018,0.46295,3.12486,10,0.03240436137071651,-3.429462255035695
5,StLaurent,11.3,4,23.8,0.87357,0.43002,2.86827,10,0.036704621848739495,-3.3048525959179202
5,StLaurent,11.3,4,25.8,0.73365,0.40097,2.53837,10,0.028436046511627906,-3.560097695256233
5,StLaurent,11.3,4,22.7,0.73089,0.43584,2.50172,10,0.0321977973568282,-3.435857233838955
5,StLaurent,11.3,4,16.8,0.75482,0.40969,2.5567,10,0.0449297619047619,-3.102654855162676
5,StLaurent,11.3,5,24.7,0.90256,0.46699,2.4698,16,0.03654089068825911,-3.3093233526244026
5,StLaurent,11.3,5,14.6,0.68665,0.42967,2.1745,16,0.04703082191780822,-3.056952106720137
5,StLaurent,11.3,5,12.6,0.69108,0.4134,2.38031,16,0.054847619047619055,-2.903196501632988
5,StLaurent,11.3,5,15.7,0.56366,0.35598,2.21924,16,0.035901910828025484,-3.3269647584969837
5,StLaurent,11.3,5,24.2,0.75567,0.43349,2.38926,16,0.031226033057851238,-3.4665031391990753
5,StLaurent,11.3,5,31.2,0.82292,0.44115,2.4877,16,0.026375641025641026,-3.635314383191544
5,StLaurent,11.3,5,18.6,0.69284,0.39234,2.35347,16,0.037249462365591395,-3.2901177673992135
5,StLaurent,11.3,5,33.2,0.7247,0.37512,2.4519,16,0.021828313253012047,-3.8245473787893443
5,StLaurent,11.3,5,26.5,0.65391,0.39043,2.32662,16,0.024675849056603773,-3.701930284665783
5,StLaurent,11.3,5,27.3,0.58047,0.35024,2.1566,16,0.021262637362637362,-3.8508038609571043
5,StLaurent,11.3,5,34.3,0.87159,0.39234,2.86353,16,0.025410787172011663,-3.672581503302206
5,StLaurent,11.3,5,30.4,0.86893,0.4134,2.68456,16,0.028583223684210526,-3.55493531773247
5,StLaurent,11.3,5,16.6,0.74151,0.4,2.36242,16,0.044669277108433735,-3.1084693266809165
5,StLaurent,11.3,5,24.3,0.65657,0.38852,2.16555,16,0.027019341563786006,-3.6112023152227217
5,StLaurent,11.3,5,17.1,0.42827,0.32919,1.64653,16,0.02504502923976608,-3.687079904684076
5,StLaurent,11.3,5,22.8,0.83177,0.44593,2.56823,16,0.03648114035087719,-3.310959854646234
5,StLaurent,11.3,5,21.4,0.56277,0.38086,2.03132,16,0.02629766355140187,-3.638275182094517
5,StLaurent,11.3,5,26.5,0.65657,0.38565,2.22819,16,0.02477622641509434,-3.6978706978683955
5,StLaurent,11.3,5,24.7,0.76452,0.40766,2.52349,16,0.030952226720647773,-3.4753103366996716
5,StLaurent,11.3,5,23.3,0.57339,0.37129,2.1387,16,0.02460901287553648,-3.7046425260891755
5,StLaurent,11.3,6,22.5,0.73383,0.44934,1.97015,12.5,0.03261466666666667,-3.4229931940326126
5,StLaurent,11.3,6,18.2,0.53838,0.41198,1.70576,12.5,0.02958131868131868,-3.5206122425268656
5,StLaurent,11.3,6,17.5,0.58724,0.43401,1.85928,12.5,0.03355657142857143,-3.394522565040346
5,StLaurent,11.3,6,10.9,0.67973,0.45892,1.81663,12.5,0.06236055045871559,-2.7748224077193395
5,StLaurent,11.3,6,20.8,0.64134,0.41102,1.8678,12.5,0.030833653846153847,-3.4791485281755
5,StLaurent,11.3,6,25.4,0.6553,0.43114,1.93603,12.5,0.025799212598425197,-3.6574113069611767
5,StLaurent,11.3,6,20.3,0.65094,0.43784,1.82516,12.5,0.03206600985221675,-3.4399586929674646
5,StLaurent,11.3,6,26.7,0.6265,0.40719,1.83369,12.5,0.02346441947565543,-3.752270070052218
5,StLaurent,11.3,6,23.9,0.54797,0.39377,1.8081,12.5,0.022927615062761506,-3.7754131969956704
5,StLaurent,11.3,6,23.4,0.55059,0.38132,1.75693,12.5,0.02352948717948718,-3.7495008708073025
5,StLaurent,11.3,6,25.7,0.57153,0.36311,1.91898,12.5,0.02223852140077821,-3.805929295587858
5,StLaurent,11.3,6,18.2,0.54972,0.38802,1.77399,12.5,0.030204395604395605,-3.4997678153782354
5,StLaurent,11.3,6,20.7,0.6806,0.41868,2.00426,12.5,0.032879227053140093,-3.4149142171866553
5,StLaurent,11.3,6,24.1,0.73209,0.42443,2.11514,12.5,0.030377178423236513,-3.4940636622555954
5,StLaurent,11.3,6,26.4,0.72685,0.45126,2.02985,12.5,0.02753219696969697,-3.5923991602620737
5,StLaurent,11.3,6,18.2,0.62738,0.4321,1.87633,12.5,0.034471428571428576,-3.3676244554064643
5,StLaurent,11.3,6,21.1,0.53139,0.35545,1.8081,12.5,0.02518436018957346,-3.681532104531543
5,StLaurent,11.3,6,20.6,0.58986,0.39856,1.90192,12.5,0.02863398058252427,-3.5531611341707845
5,StLaurent,11.3,6,24.4,0.70242,0.44743,1.92751,12.5,0.02878770491803279,-3.5478068955616573
5,StLaurent,11.3,6,12.9,0.60905,0.42635,1.79957,12.5,0.04721317829457364,-3.053082224203796
5,StLaurent,11.3,7,27.3,0.75641,0.47899,2.24697,40.5,0.02770732600732601,-3.5860584239578945
5,StLaurent,11.3,7,22.2,0.81259,0.45772,2.45036,40.5,0.036603153153153156,-3.3076208905601674
5,StLaurent,11.3,7,31.9,0.81259,0.41519,2.57627,40.5,0.0254730407523511,-3.6701346114727325
5,StLaurent,11.3,7,27.2,0.79955,0.45063,2.47942,40.5,0.029395220588235293,-3.5269231828786376
5,StLaurent,11.3,7,26.2,0.83867,0.48405,2.53753,40.5,0.03201030534351145,-3.441697386042067
5,StLaurent,11.3,7,21.1,0.67314,0.44152,2.13075,40.5,0.031902369668246444,-3.4450749876792295
5,StLaurent,11.3,7,24.6,0.71728,0.37671,2.6247,40.5,0.029157723577235773,-3.5350354415133247
5,StLaurent,11.3,7,30.3,0.72431,0.40911,2.46973,40.5,0.023904620462046205,-3.73368351395769
5,StLaurent,11.3,7,22.7,0.59289,0.38481,2.32446,40.5,0.026118502202643175,-3.6451113191490414
5,StLaurent,11.3,7,29.9,0.70123,0.41114,2.37288,40.5,0.023452508361204015,-3.7527778234476976
5,StLaurent,11.3,7,23.9,0.63001,0.38481,2.21792,40.5,0.026360251046025105,-3.6358980456441254
5,StLaurent,11.3,7,26.1,0.90689,0.48709,2.71186,40.5,0.03474674329501915,-3.3596694294920995
5,StLaurent,11.3,7,30.9,0.7845,0.4557,2.30508,40.5,0.02538834951456311,-3.6734648907127494
5,StLaurent,11.3,7,27.8,0.82463,0.43646,2.46005,40.5,0.029662949640287768,-3.517856498791941
5,StLaurent,11.3,7,24.1,0.83767,0.46177,2.46973,40.5,0.03475809128630705,-3.359342891303581
5,StLaurent,11.3,7,27,0.83165,0.45367,2.51816,40.5,0.03080185185185185,-3.480180465749922
5,StLaurent,11.3,7,30.6,0.75841,0.42532,2.41162,40.5,0.024784640522875816,-3.6975311514325817
5,StLaurent,11.3,7,20.2,0.64305,0.41519,2.16949,40.5,0.031834158415841585,-3.4472154016772003
5,StLaurent,11.3,7,25,0.627,0.42127,2.04358,40.5,0.02508,-3.685684563217417
5,StLaurent,11.3,7,18.8,0.52367,0.37266,2.10169,40.5,0.02785478723404255,-3.5807504338784137
5,StLaurent,11.3,8,23.1,0.90087,0.39899,3.02415,13,0.038998701298701297,-3.244226933440249
5,StLaurent,11.3,8,17,0.63903,0.3404,2.3285,13,0.03759,-3.2810172214060507
5,StLaurent,11.3,8,24.4,0.89686,0.37273,3.05314,13,0.03675655737704918,-3.303438637211843
5,StLaurent,11.3,8,21.1,0.89986,0.35253,3.0628,13,0.042647393364928905,-3.154789123795423
5,StLaurent,11.3,8,23.1,0.98614,0.36869,3.29469,13,0.042690043290043285,-3.153789564156953
5,StLaurent,11.3,8,21.5,0.81961,0.34343,2.95652,13,0.038121395348837205,-3.2669795967517476
5,StLaurent,11.3,8,19.2,0.5337,0.21212,3.3913,13,0.027796875,-3.582831674675974
5,StLaurent,11.3,8,21.4,0.77748,0.35758,3.08213,13,0.03633084112149533,-3.3150882807600768
5,StLaurent,11.3,8,11.1,0.70926,0.32424,3.0628,13,0.0638972972972973,-2.750478214310085
5,StLaurent,11.3,8,20.1,0.61696,0.29899,2.69565,13,0.030694527363184076,-3.483670902065041
5,StLaurent,11.3,8,22.4,0.72531,0.32222,2.90821,13,0.03237991071428572,-3.4302170881704916
5,StLaurent,11.3,8,24.2,0.8467,0.34949,2.96618,13,0.034987603305785125,-3.3527614714965464
5,StLaurent,11.3,8,18.1,0.70023,0.3404,2.51208,13,0.03868674033149171,-3.2522583647497116
5,StLaurent,11.3,8,18.9,0.70023,0.3202,2.657,13,0.03704920634920635,-3.295508348543528
5,StLaurent,11.3,8,17.7,0.66211,0.31616,2.5314,13,0.03740734463276836,-3.285888213286484
5,StLaurent,11.3,8,20.3,0.64104,0.41111,2.3285,13,0.03157832512315271,-3.4552843075600634
5,StLaurent,11.3,8,20.8,1.01323,0.38586,3.21739,13,0.04871298076923077,-3.0218097388411316
5,StLaurent,11.3,8,16.9,0.58085,0.30303,2.43478,13,0.034369822485207105,-3.370576352951681
5,StLaurent,11.3,8,20.7,0.76845,0.33434,2.84058,13,0.0371231884057971,-3.2935134802001396
5,StLaurent,11.3,8,19.2,0.627,0.29091,2.59903,13,0.032656250000000005,-3.421719017382952
5,StLaurent,11.3,9,36,0.93668,0.44723,2.69678,34.5,0.026018888888888887,-3.6489325090044353
5,StLaurent,11.3,9,35.2,1.07963,0.4814,2.92838,34.5,0.03067130681818182,-3.4844276927587647
5,StLaurent,11.3,9,36.8,0.90433,0.42166,2.87205,34.5,0.024574184782608696,-3.706058786129499
5,StLaurent,11.3,9,40.4,1.02398,0.43978,2.91617,34.5,0.025346039603960393,-3.675132789790526
5,StLaurent,11.3,9,40.7,1.01911,0.43546,2.90259,34.5,0.02503955773955774,-3.6872983950644542
5,StLaurent,11.3,9,39.7,0.94468,0.44595,2.83537,34.5,0.023795465994962215,-3.738260220866331
5,StLaurent,11.3,9,39.1,0.83442,0.43015,2.42005,34.5,0.021340664961636828,-3.8471408732548826
5,StLaurent,11.3,9,36.3,1.14189,0.50131,2.85765,34.5,0.03145702479338843,-3.4591329569179528
5,StLaurent,11.3,9,33.7,0.79651,0.40433,2.58496,34.5,0.023635311572700296,-3.745013432141353
5,StLaurent,11.3,9,41.5,0.97981,0.42308,2.99929,34.5,0.023609879518072287,-3.7460900309018745
5,StLaurent,11.3,9,42.4,0.89251,0.41432,2.79554,34.5,0.0210497641509434,-3.860865923147232
5,StLaurent,11.3,9,38.1,0.87964,0.39826,2.78197,34.5,0.02308766404199475,-3.768456828252145
5,StLaurent,11.3,9,38,0.89668,0.40254,2.84036,34.5,0.02359684210526316,-3.7466423850028274
5,StLaurent,11.3,9,41,0.81181,0.36633,2.66092,34.5,0.019800243902439025,-3.922061023052516
5,StLaurent,11.3,9,37.4,1.12415,0.47431,3.02441,34.5,0.030057486631016043,-3.5046435098956117
5,StLaurent,11.3,9,46.7,1.33389,0.56081,3.11257,34.5,0.028562955032119912,-3.555644679351946
5,StLaurent,11.3,9,36.7,0.9092,0.4389,2.68043,34.5,0.02477384196185286,-3.697966942064274
5,StLaurent,11.3,9,33.4,1.16555,0.60032,2.75381,34.5,0.03489670658682635,-3.3553628213662603
5,StLaurent,11.3,9,34,0.92172,0.44964,2.7409,34.5,0.027109411764705882,-3.607874313799708
5,StLaurent,11.3,9,46.7,0.9812,0.43419,2.92682,34.5,0.02101070663811563,-3.8627231312726544
5,StLaurent,11.3,10,31.5,1.06907,0.52866,2.63582,36,0.033938730158730154,-3.3831984341738632
5,StLaurent,11.3,10,31.9,1.19836,0.53141,2.98103,36,0.03756614420062696,-3.2816520544041494
5,StLaurent,11.3,10,30.4,0.74723,0.37732,2.4683,36,0.024579934210526316,-3.705824851392732
5,StLaurent,11.3,10,35.6,0.88428,0.50072,2.25524,36,0.024839325842696627,-3.695327162273214
5,StLaurent,11.3,10,36.6,1.05233,0.51484,2.80597,36,0.028752185792349727,-3.5490414870687355
5,StLaurent,11.3,10,31.9,0.82103,0.46763,2.3286,36,0.025737617554858937,-3.659801639184209
5,StLaurent,11.3,10,33.6,0.90257,0.46743,2.57535,36,0.02686220238095238,-3.617035096425192
5,StLaurent,11.3,10,37.9,0.83405,0.46392,2.32221,36,0.0220065963060686,-3.8164130384704533
5,StLaurent,11.3,10,30.8,0.87839,0.43854,2.62389,36,0.028519155844155843,-3.5571792826063566
5,StLaurent,11.3,10,34.2,0.86878,0.43653,2.59642,36,0.025402923976608184,-3.6728909943938226
5,StLaurent,11.3,10,27.5,0.97078,0.43534,2.86858,36,0.03530109090909091,-3.3438414115801507
5,StLaurent,11.3,10,32.7,1.03652,0.4896,2.73118,36,0.03169785932721712,-3.451506129488965
5,StLaurent,11.3,10,38,1.11279,0.50123,2.85781,36,0.029283947368421052,-3.5307157844804293
5,StLaurent,11.3,10,32.5,1.14876,0.53444,2.85733,36,0.03534646153846154,-3.3425569895715666
5,StLaurent,11.3,10,32.4,1.23805,0.54196,2.97132,36,0.03821141975308642,-3.264620861629309
5,StLaurent,11.3,10,36.3,0.96954,0.51687,2.39049,36,0.02670909090909091,-3.6227512880407304
5,StLaurent,11.3,10,30.7,0.92490000000000006,0.48636,2.50226,36,0.030127035830618897,-3.502332310015074
5,StLaurent,11.3,10,28.9,0.91218,0.47257,2.57565,36,0.03156332179930796,-3.455759535079724
5,StLaurent,11.3,10,32.6,0.81824,0.43344,2.58752,36,0.02509938650306748,-3.684911875251977
5,StLaurent,11.3,10,27.5,0.6722,0.39556,2.24296,36,0.024443636363636365,-3.7113853683636573
5,StLaurent,11.3,11,24.2,0.88032,0.45792,2.71912,27,0.036376859504132233,-3.313822434408568
5,StLaurent,11.3,11,17.4,1.1659,0.41712,3.53356,27,0.06700574712643678,-2.7029768852633747
5,StLaurent,11.3,11,16,0.93235,0.38087,3.24455,27,0.058271875,-2.842635720551816
5,StLaurent,11.3,11,29.4,1.11325,0.4092,3.52716,27,0.03786564625850341,-3.273711009124961
5,StLaurent,11.3,11,29.9,0.98775,0.41389,3.10893,27,0.03303511705685619,-3.4101841300872775
5,StLaurent,11.3,11,22.6,0.77043,0.35815,2.76002,27,0.03408982300884955,-3.3787563847246664
5,StLaurent,11.3,11,16.8,0.74288,0.34798,2.82127,27,0.044219047619047616,-3.1185996411197388
5,StLaurent,11.3,11,19.6,0.67187,0.27016,3.39949,27,0.03427908163265306,-3.373219975790737
5,StLaurent,11.3,11,22,0.75084,0.33057,2.93985,27,0.03412909090909091,-3.3776051525421806
5,StLaurent,11.3,11,22.2,0.78573,0.37092,2.88291,27,0.03539324324324324,-3.3412343458951193
5,StLaurent,11.3,11,20.3,0.62442,0.30212,2.76737,27,0.03075960591133005,-3.4815529461520556
5,StLaurent,11.3,11,26.9,1.06091,0.45326,3.414,27,0.03943903345724907,-3.232999256210037
5,StLaurent,11.3,11,21.3,0.79859,0.34301,2.97093,27,0.037492488262910795,-3.2836146790601437
5,StLaurent,11.3,11,21.3,0.70523,0.32428,2.87989,27,0.033109389671361504,-3.4079383609555634
5,StLaurent,11.3,11,22.7,0.88093,0.4109,2.97043,27,0.03880748898678414,-3.249142035854629
5,StLaurent,11.3,11,24.2,0.76767,0.36103,2.93942,27,0.031721900826446284,-3.4507479588392322
5,StLaurent,11.3,11,26.9,0.82063,0.40883,2.98042,27,0.030506691449814126,-3.4898092276344475
5,StLaurent,11.3,11,21.2,0.71074,0.32205,2.84186,27,0.03352547169811321,-3.3954497798727146
5,StLaurent,11.3,11,27,0.83593,0.33226,3.39911,27,0.030960370370370367,-3.4750472674649053
5,StLaurent,11.3,11,18.4,0.73492,0.34097,2.89446,27,0.03994130434782609,-3.220344293845543
5,StLaurent,11.3,12,10.2,0.82163,0.4867,2.39416,10.5,0.08055196078431373,-2.5188528272058455
5,StLaurent,11.3,12,13.6,1.06017,0.53695,2.75426,10.5,0.07795367647058823,-2.551640520118614
5,StLaurent,11.3,12,16.9,0.95415,0.5133,2.78345,10.5,0.05645857988165681,-2.874248009118242
5,StLaurent,11.3,12,19.3,0.87072,0.43842,2.88078,10.5,0.04511502590673575,-3.0985399192980956
5,StLaurent,11.3,12,8,0.71758,0.39901,2.43309,10.5,0.0896975,-2.4113123809858257
5,StLaurent,11.3,12,14.5,0.89329,0.44926,2.75426,10.5,0.061606206896551725,-2.786992652211085
5,StLaurent,11.3,12,22.4,0.78335,0.40887,2.88078,10.5,0.03497098214285715,-3.353236643003635
5,StLaurent,11.3,12,20.7,0.70482,0.4266,2.42336,10.5,0.03404927536231884,-3.379946528189611
5,StLaurent,11.3,12,15.6,0.87464,0.45419,2.87105,10.5,0.05606666666666667,-2.881213820111399
5,StLaurent,11.3,12,15.9,0.78433,0.43547,2.54988,10.5,0.04932893081761006,-3.0092445380518535
5,StLaurent,11.3,12,34.4,0.92961,0.41675,3.10462,10.5,0.02702354651162791,-3.611046700006728
5,StLaurent,11.3,12,21.9,0.92863,0.44729,2.96837,10.5,0.04240319634703196,-3.1605315340423656
5,StLaurent,11.3,12,12.6,0.96004,0.49754,2.63747,10.5,0.0761936507936508,-2.574477142679052
5,StLaurent,11.3,12,13.4,1.01109,0.53892,2.66667,10.5,0.0754544776119403,-2.5842257501091317
5,StLaurent,11.3,12,15.8,1.02091,0.4867,2.83212,10.5,0.06461455696202531,-2.7393155536093863
5,StLaurent,11.3,12,21.6,0.77648,0.38916,2.93917,10.5,0.035948148148148146,-3.3256777080153506
5,StLaurent,11.3,12,25.1,0.89918,0.45616,2.84185,10.5,0.035823904382470115,-3.329139888220688
5,StLaurent,11.3,12,12.1,0.63512,0.41182,2.15085,10.5,0.05248925619834711,-2.9471467741679747
5,StLaurent,11.3,12,19.2,0.83538,0.43645,2.7056,10.5,0.043509375,-3.134778846866624
5,StLaurent,11.3,12,15.1,0.73721,0.40296,2.618,10.5,0.048821854304635766,-3.0195772322594143
5,StLaurent,11.3,13,31.8,0.76399,0.35362,2.91621,38.5,0.024024842767295596,-3.728666868692645
5,StLaurent,11.3,13,28.2,0.73789,0.36627,2.75811,38.5,0.02616631205673759,-3.6432824949255247
5,StLaurent,11.3,13,22.1,0.82595,0.39414,2.92301,38.5,0.03737330316742081,-3.2867986485046945
5,StLaurent,11.3,13,30.4,0.80472,0.40058,2.86269,38.5,0.026471052631578947,-3.6317034965682304
5,StLaurent,11.3,13,27.5,0.66758,0.33954,2.71237,38.5,0.02427563636363636,-3.718282050374452
5,StLaurent,11.3,13,34,0.78488,0.37601,2.82937,38.5,0.02308470588235294,-3.768584963743163
5,StLaurent,11.3,13,29.1,0.7358,0.3797,2.73954,38.5,0.025285223367697594,-3.67753511048891
5,StLaurent,11.3,13,26,0.65018,0.34014,2.6922,38.5,0.025006923076923076,-3.6886025693731312
5,StLaurent,11.3,13,35.1,0.81585,0.43725,2.96217,38.5,0.02324358974358974,-3.7617258949168777
5,StLaurent,11.3,13,32.5,0.86006,0.41154,2.9251,38.5,0.026463384615384618,-3.6319932140620494
5,StLaurent,11.3,13,26.8,0.77687,0.41198,2.73705,38.5,0.028987686567164175,-3.540884140296518
5,StLaurent,11.3,13,34.8,0.97457,0.43449,3.11724,38.5,0.028004885057471268,-3.575376317686155
5,StLaurent,11.3,13,32.2,0.78801,0.36261,2.90261,38.5,0.024472360248447202,-3.7102109513998127
5,StLaurent,11.3,13,29.8,0.87294,0.42189,2.8872,38.5,0.029293288590604028,-3.5303968475381433
5,StLaurent,11.3,13,30.2,0.8343,0.53512,2.78701,38.5,0.02762582781456954,-3.589004153454932
5,StLaurent,11.3,13,31.5,0.86737,0.38263,3.27195,38.5,0.027535555555555556,-3.5922771801300097
5,StLaurent,11.3,13,26.1,0.84266,0.41756,2.86277,38.5,0.03228582375478927,-3.4331270381358467
5,StLaurent,11.3,13,37.5,0.85971,0.39479,2.95612,38.5,0.0229256,-3.7755010888811156
5,StLaurent,11.3,13,28.4,0.74311,0.37099,2.69723,38.5,0.02616584507042254,-3.6433003419374077
5,StLaurent,11.3,13,26.6,0.78836,0.41063,2.83879,38.5,0.029637593984962404,-3.5187116564454968
5,StLaurent,11.3,14,28.3,1.06782,0.58847,2.69595,31.5,0.0377321554770318,-3.27724261764138
5,StLaurent,11.3,14,56.4,1.31729,0.66179,2.82439,31.5,0.023356205673758866,-3.756892562564387
5,StLaurent,11.3,14,33.9,1.06349,0.58825,2.59965,31.5,0.031371386430678466,-3.461859061687361
5,StLaurent,11.3,14,54.7,1.32628,0.64036,2.93451,31.5,0.02424643510054844,-3.719485678568061
5,StLaurent,11.3,14,39.5,1.20005,0.62455,2.90118,31.5,0.03038101265822785,-3.4939374493144864
5,StLaurent,11.3,14,38.1,1.08547,0.65069,2.39709,31.5,0.028490026246719157,-3.558201209211981
5,StLaurent,11.3,14,63.6,1.36591,0.61682,2.85155,31.5,0.021476572327044023,-3.840792597165993
5,StLaurent,11.3,14,34.1,1.0455,0.53619000000000006,2.65574,31.5,0.030659824046920824,-3.48480214440292
5,StLaurent,11.3,14,37.6,1.3023,0.63955,2.81658,31.5,0.03463563829787234,-3.3628721184043284
5,StLaurent,11.3,14,40,1.30363,0.66279,2.71977,31.5,0.03259075,-3.423726773203235
5,StLaurent,11.3,14,44.3,1.27598,0.66539,2.78863,31.5,0.02880316027088036,-3.5472701662325212
5,StLaurent,11.3,14,36.7,1.07514,0.56193,2.66004,31.5,0.029295367847411442,-3.5303258694022825
5,StLaurent,11.3,14,30.3,0.78404,0.52109,2.14553,31.5,0.025875907590759074,-3.654442952040386
5,StLaurent,11.3,14,33.5,0.94825,0.56227,2.46026,31.5,0.028305970149253734,-3.5646825372441495
5,StLaurent,11.3,14,35,1.17007,0.591,2.75075,31.5,0.03343057142857143,-3.3982844854096066
5,StLaurent,11.3,14,29.9,0.77838,0.49873,2.16632,31.5,0.02603277591973244,-3.648398922567802
5,StLaurent,11.3,14,34,1.11978,0.61918,2.66066,31.5,0.03293470588235294,-3.413228287175205
5,StLaurent,11.3,14,47.3,1.19838,0.60919,2.78737,31.5,0.02533572938689218,-3.6755396507748888
5,StLaurent,11.3,14,27.3,0.79437,0.50996,2.1422,31.5,0.029097802197802197,-3.5370926335056323
5,StLaurent,11.3,14,32.5,1.20471,0.63088,2.73954,31.5,0.037068,-3.295001215257692
5,StLaurent,11.3,15,30,0.86225,0.49291,2.31398,47,0.028741666666666665,-3.549407408827342
5,StLaurent,11.3,15,42.7,1.13836,0.52313,2.76007,47,0.026659484777517565,-3.6246102900928276
5,StLaurent,11.3,15,23.7,1.00275,0.54407,2.496,47,0.042310126582278486,-3.1627288224730603
5,StLaurent,11.3,15,38,0.98772,0.52748,2.42358,47,0.025992631578947368,-3.64994218193597
5,StLaurent,11.3,15,45.7,0.93495,0.51395,2.41157,47,0.02045842450765864,-3.889360524959327
5,StLaurent,11.3,15,30.6,0.76998,0.48111,2.13084,47,0.025162745098039216,-3.6823907474560476
5,StLaurent,11.3,15,35.7,0.9664,0.52964,2.47339,47,0.02707002801120448,-3.6093281405871798
5,StLaurent,11.3,15,31.4,0.80283,0.47266,2.27386,47,0.02556783439490446,-3.6664201864646
5,StLaurent,11.3,15,38.8,1.09083,0.54604,2.57172,47,0.02811417525773196,-3.5714813722678502
5,StLaurent,11.3,15,39.9,0.95207,0.50876,2.47298,47,0.02386140350877193,-3.7354930413779797
5,StLaurent,11.3,15,44.8,1.01464,0.52234,2.60192,47,0.022648214285714285,-3.7876742696439023
5,StLaurent,11.3,15,34.9,0.82345,0.48635,2.23417,47,0.0235945558739255,-3.746739276870301
5,StLaurent,11.3,15,33.7,0.92411,0.5428,2.2747,47,0.027421661721068247,-3.5964220041653268
5,StLaurent,11.3,15,33.1,1.0765,0.55096,2.5529,47,0.032522658610271905,-3.4258182445607366
5,StLaurent,11.3,15,36.2,0.81856,0.49016,2.18121,47,0.022612154696132595,-3.7892676988634393
5,StLaurent,11.3,15,38.4,1.01988,0.56074,2.48481,47,0.026559375,-3.628372486277283
5,StLaurent,11.3,15,31.2,0.84372,0.49486,2.25246,47,0.027042307692307695,-3.6103526877985033
5,StLaurent,11.3,15,38.8,0.92516,0.52648,2.22104,47,0.023844329896907216,-3.7362088300840663
5,StLaurent,11.3,15,39.6,1.03736,0.53643,2.61744,47,0.026195959595959595,-3.642150094001943
5,StLaurent,11.3,15,30.9,0.81262,0.49403,2.23926,47,0.026298381877022655,-3.638247867279687
5,StLaurent,11.3,16,22,0.68382,0.40888,2.26622,48,0.031082727272727272,-3.471103007244754
5,StLaurent,11.3,16,20.4,0.5759,0.39682,1.98465,48,0.028230392156862745,-3.567356145319681
5,StLaurent,11.3,16,24.5,0.94479,0.48705,2.62491,48,0.03856285714285714,-3.2554657159563143
5,StLaurent,11.3,16,19.5,0.90135,0.46861,2.66824,48,0.04622307692307692,-3.0742761051037917
5,StLaurent,11.3,16,18.3,0.78427,0.46373,2.34821,48,0.042856284153005464,-3.149902990011854
5,StLaurent,11.3,16,24.6,0.77138,0.43863,2.47172,48,0.03135691056910569,-3.462320603368615
5,StLaurent,11.3,16,24.7,0.83382,0.43466,2.6184,48,0.033757894736842105,-3.388540970889523
5,StLaurent,11.3,16,19.4,0.81855,0.46551,2.45981,48,0.04219329896907217,-3.165493862751069
5,StLaurent,11.3,16,27.7,0.80769,0.44815,2.50018,48,0.029158483754512635,-3.535009370638291
5,StLaurent,11.3,16,47,1.06391,0.51284,2.81472,48,0.0226363829787234,-3.7881968008344082
5,StLaurent,11.3,16,25.8,0.99841,0.48588,2.7752,48,0.038698062015503874,-3.2519657573190646
5,StLaurent,11.3,16,20.3,0.82907,0.45883,2.57357,48,0.04084088669950739,-3.1980715743761294
5,StLaurent,11.3,16,19.3,0.74898,0.43299,2.3767,48,0.03880725388601036,-3.249148094001962
5,StLaurent,11.3,16,26.6,1.03167,0.48174,2.85855,48,0.038784586466165415,-3.249732367306653
5,StLaurent,11.3,16,33.1,1.18371,0.53374,2.99886,48,0.03576163141993958,-3.330879708354483
5,StLaurent,11.3,16,29.9,0.94208,0.45668,2.73238,48,0.03150769230769231,-3.4575235627183756
5,StLaurent,11.3,16,27.7,1.03914,0.47826,2.91609,48,0.03751407942238267,-3.283038965206423
5,StLaurent,11.3,16,29.3,0.98959,0.48616,2.79689,48,0.03377440273037542,-3.388052079070904
5,StLaurent,11.3,16,28.2,1.08291,0.48659,2.95915,48,0.03840106382978724,-3.2596701158714927
5,StLaurent,11.3,16,16.7,0.7931,0.46619,2.48401,48,0.04749101796407186,-3.0472146813155723
5,StLaurent,11.3,17,33.2,0.9095,0.44631,2.76844,41,0.02739457831325301,-3.597410156946403
5,StLaurent,11.3,17,25.1,0.60319,0.39259,2.1164,41,0.024031474103585655,-3.7283908868128868
5,StLaurent,11.3,17,23.3,0.6465,0.40386,2.16384,41,0.027746781115879825,-3.58463544134188
